,random_array,algorithm,time_taken
2748,392,qs5,0.0022079944610595703
2749,392,merge1,0.0021209716796875
2750,392,partition_sort,0.0010101795196533203
2751,393,qs1,0.0018970966339111328
2752,393,qs2,0.0022878646850585938
2753,393,qs3,0.0023698806762695312
2754,393,qs4,0.002560853958129883
2755,393,qs5,0.0021390914916992188
2756,393,merge1,0.002124786376953125
2757,393,partition_sort,0.0010099411010742188
2758,394,qs1,0.001875162124633789
2759,394,qs2,0.0022630691528320312
2760,394,qs3,0.0023529529571533203
2761,394,qs4,0.0021729469299316406
2762,394,qs5,0.0022118091583251953
2763,394,merge1,0.0022470951080322266
2764,394,partition_sort,0.0010058879852294922
2765,395,qs1,0.0018589496612548828
2766,395,qs2,0.0023107528686523438
2767,395,qs3,0.0022919178009033203
2768,395,qs4,0.002213001251220703
2769,395,qs5,0.002295970916748047
2770,395,merge1,0.0021240711212158203
2771,395,partition_sort,0.0010030269622802734
2772,396,qs1,0.0018649101257324219
2773,396,qs2,0.002203226089477539
2774,396,qs3,0.0023169517517089844
2775,396,qs4,0.002354860305786133
2776,396,qs5,0.0022499561309814453
2777,396,merge1,0.0021240711212158203
2778,396,partition_sort,0.0010061264038085938
2779,397,qs1,0.001833200454711914
2780,397,qs2,0.0022079944610595703
2781,397,qs3,0.002154827117919922
2782,397,qs4,0.002452850341796875
2783,397,qs5,0.002064943313598633
2784,397,merge1,0.0021660327911376953
2785,397,partition_sort,0.0010099411010742188
2786,398,qs1,0.0018682479858398438
2787,398,qs2,0.0021927356719970703
2788,398,qs3,0.0022678375244140625
2789,398,qs4,0.0024099349975585938
2790,398,qs5,0.0023279190063476562
2791,398,merge1,0.002141237258911133
2792,398,partition_sort,0.0010030269622802734
2793,399,qs1,0.0018019676208496094
2794,399,qs2,0.002110004425048828
2795,399,qs3,0.002271890640258789
2796,399,qs4,0.0021600723266601562
2797,399,qs5,0.002228975296020508
2798,399,merge1,0.0021560192108154297
2799,399,partition_sort,0.0010068416595458984
2800,400,qs1,0.001811981201171875
2801,400,qs2,0.0022079944610595703
2802,400,qs3,0.0021839141845703125
2803,400,qs4,0.002180814743041992
2804,400,qs5,0.0022020339965820312
2805,400,merge1,0.0021848678588867188
2806,400,partition_sort,0.0010073184967041016
2807,401,qs1,0.0017421245574951172
2808,401,qs2,0.002249002456665039
2809,401,qs3,0.002259969711303711
2810,401,qs4,0.0023450851440429688
2811,401,qs5,0.002115011215209961
2812,401,merge1,0.0021448135375976562
2813,401,partition_sort,0.0010268688201904297
2814,402,qs1,0.0018630027770996094
2815,402,qs2,0.002249002456665039
2816,402,qs3,0.0023610591888427734
2817,402,qs4,0.0021958351135253906
2818,402,qs5,0.0022509098052978516
2819,402,merge1,0.002136707305908203
2820,402,partition_sort,0.0010371208190917969
2821,403,qs1,0.0019097328186035156
2822,403,qs2,0.0022263526916503906
2823,403,qs3,0.0022270679473876953
2824,403,qs4,0.0021839141845703125
2825,403,qs5,0.002135038375854492
2826,403,merge1,0.002112865447998047
2827,403,partition_sort,0.001010894775390625
2828,404,qs1,0.0018351078033447266
2829,404,qs2,0.002191781997680664
2830,404,qs3,0.0023202896118164062
2831,404,qs4,0.0021729469299316406
2832,404,qs5,0.002150297164916992
2833,404,merge1,0.0020999908447265625
2834,404,partition_sort,0.0010077953338623047
2835,405,qs1,0.001878976821899414
2836,405,qs2,0.0022788047790527344
2837,405,qs3,0.0021619796752929688
2838,405,qs4,0.0024061203002929688
2839,405,qs5,0.0022242069244384766
2840,405,merge1,0.002095937728881836
2841,405,partition_sort,0.0009961128234863281
2842,406,qs1,0.0016977787017822266
2843,406,qs2,0.002290010452270508
2844,406,qs3,0.002295970916748047
2845,406,qs4,0.0024111270904541016
2846,406,qs5,0.0021708011627197266
2847,406,merge1,0.002112865447998047
2848,406,partition_sort,0.001010894775390625
2849,407,qs1,0.0019071102142333984
2850,407,qs2,0.002259969711303711
2851,407,qs3,0.002260923385620117
2852,407,qs4,0.0022957324981689453
2853,407,qs5,0.0021429061889648438
2854,407,merge1,0.002153158187866211
2855,407,partition_sort,0.0010120868682861328
2856,408,qs1,0.001837015151977539
2857,408,qs2,0.002165079116821289
2858,408,qs3,0.0023221969604492188
2859,408,qs4,0.00214385986328125
2860,408,qs5,0.0021822452545166016
2861,408,merge1,0.002164125442504883
2862,408,partition_sort,0.0010082721710205078
2863,409,qs1,0.0018310546875
2864,409,qs2,0.0022192001342773438
2865,409,qs3,0.0022399425506591797
2866,409,qs4,0.002151966094970703
2867,409,qs5,0.002198934555053711
2868,409,merge1,0.00217437744140625
2869,409,partition_sort,0.0010061264038085938
2870,410,qs1,0.0018482208251953125
2871,410,qs2,0.0021791458129882812
2872,410,qs3,0.0022859573364257812
2873,410,qs4,0.0021560192108154297
2874,410,qs5,0.0021419525146484375
2875,410,merge1,0.0021479129791259766
2876,410,partition_sort,0.0010039806365966797
2877,411,qs1,0.0018820762634277344
2878,411,qs2,0.0021131038665771484
2879,411,qs3,0.0022008419036865234
2880,411,qs4,0.002279996871948242
2881,411,qs5,0.0022039413452148438
2882,411,merge1,0.0021140575408935547
2883,411,partition_sort,0.0010080337524414062
2884,412,qs1,0.0017940998077392578
2885,412,qs2,0.0021991729736328125
2886,412,qs3,0.002354860305786133
2887,412,qs4,0.0020940303802490234
2888,412,qs5,0.002190828323364258
2889,412,merge1,0.002207040786743164
2890,412,partition_sort,0.0010039806365966797
2891,413,qs1,0.0017600059509277344
2892,413,qs2,0.0022017955780029297
2893,413,qs3,0.0022280216217041016
2894,413,qs4,0.0022552013397216797
2895,413,qs5,0.0022668838500976562
2896,413,merge1,0.002170085906982422
2897,413,partition_sort,0.0010039806365966797
2898,414,qs1,0.001833200454711914
2899,414,qs2,0.0022530555725097656
2900,414,qs3,0.0021271705627441406
2901,414,qs4,0.002209901809692383
2902,414,qs5,0.002195119857788086
2903,414,merge1,0.002134084701538086
2904,414,partition_sort,0.0010056495666503906
2905,415,qs1,0.001795053482055664
2906,415,qs2,0.002151966094970703
2907,415,qs3,0.002192258834838867
2908,415,qs4,0.0021948814392089844
2909,415,qs5,0.0021479129791259766
2910,415,merge1,0.002170085906982422
2911,415,partition_sort,0.0010080337524414062
2912,416,qs1,0.0018360614776611328
2913,416,qs2,0.0021409988403320312
2914,416,qs3,0.0022153854370117188
2915,416,qs4,0.0020949840545654297
2916,416,qs5,0.00215911865234375
2917,416,merge1,0.0021791458129882812
2918,416,partition_sort,0.001007080078125
2919,417,qs1,0.001789093017578125
2920,417,qs2,0.0021860599517822266
2921,417,qs3,0.0022039413452148438
2922,417,qs4,0.0022859573364257812
2923,417,qs5,0.0022673606872558594
2924,417,merge1,0.0021686553955078125
2925,417,partition_sort,0.001010894775390625
2926,418,qs1,0.0018270015716552734
2927,418,qs2,0.002101898193359375
2928,418,qs3,0.002288818359375
2929,418,qs4,0.0022721290588378906
2930,418,qs5,0.0021219253540039062
2931,418,merge1,0.002123117446899414
2932,418,partition_sort,0.0010061264038085938
2933,419,qs1,0.0018010139465332031
2934,419,qs2,0.00234222412109375
2935,419,qs3,0.0022988319396972656
2936,419,qs4,0.0023491382598876953
2937,419,qs5,0.002190113067626953
2938,419,merge1,0.002180814743041992
2939,419,partition_sort,0.001004934310913086
2940,420,qs1,0.0017979145050048828
2941,420,qs2,0.0022249221801757812
2942,420,qs3,0.002203226089477539
2943,420,qs4,0.002218008041381836
2944,420,qs5,0.0021729469299316406
2945,420,merge1,0.0021839141845703125
2946,420,partition_sort,0.001007080078125
2947,421,qs1,0.0017969608306884766
2948,421,qs2,0.002112150192260742
2949,421,qs3,0.0022830963134765625
2950,421,qs4,0.0024559497833251953
2951,421,qs5,0.0021719932556152344
2952,421,merge1,0.002123117446899414
2953,421,partition_sort,0.001009225845336914
2954,422,qs1,0.0018181800842285156
2955,422,qs2,0.002166748046875
2956,422,qs3,0.0021500587463378906
2957,422,qs4,0.0022783279418945312
2958,422,qs5,0.002402067184448242
2959,422,merge1,0.002192974090576172
2960,422,partition_sort,0.0010099411010742188
2961,423,qs1,0.0018341541290283203
2962,423,qs2,0.002407073974609375
2963,423,qs3,0.002402067184448242
2964,423,qs4,0.002398967742919922
2965,423,qs5,0.002153158187866211
2966,423,merge1,0.0021817684173583984
2967,423,partition_sort,0.0010139942169189453
2968,424,qs1,0.001825094223022461
2969,424,qs2,0.0021409988403320312
2970,424,qs3,0.0022461414337158203
2971,424,qs4,0.0022928714752197266
2972,424,qs5,0.0021240711212158203
2973,424,merge1,0.0021219253540039062
2974,424,partition_sort,0.0010128021240234375
2975,425,qs1,0.0017609596252441406
2976,425,qs2,0.0020999908447265625
2977,425,qs3,0.002218008041381836
2978,425,qs4,0.002321958541870117
2979,425,qs5,0.0021572113037109375
2980,425,merge1,0.0021708011627197266
2981,425,partition_sort,0.0010111331939697266
2982,426,qs1,0.0018138885498046875
2983,426,qs2,0.0021867752075195312
2984,426,qs3,0.002258777618408203
2985,426,qs4,0.0023338794708251953
2986,426,qs5,0.002256155014038086
2987,426,merge1,0.0021228790283203125
2988,426,partition_sort,0.0010080337524414062
2989,427,qs1,0.001756906509399414
2990,427,qs2,0.0021860599517822266
2991,427,qs3,0.0021982192993164062
2992,427,qs4,0.0021820068359375
2993,427,qs5,0.002187013626098633
2994,427,merge1,0.002132892608642578
2995,427,partition_sort,0.0010097026824951172
2996,428,qs1,0.0018591880798339844
2997,428,qs2,0.0022652149200439453
2998,428,qs3,0.0021619796752929688
2999,428,qs4,0.0023908615112304688
3000,428,qs5,0.002276897430419922
3001,428,merge1,0.0021979808807373047
3002,428,partition_sort,0.0010118484497070312
3003,429,qs1,0.0018780231475830078
3004,429,qs2,0.0021963119506835938
3005,429,qs3,0.0021741390228271484
3006,429,qs4,0.0024690628051757812
3007,429,qs5,0.002287149429321289
3008,429,merge1,0.0021309852600097656
3009,429,partition_sort,0.0010120868682861328
3010,430,qs1,0.001817941665649414
3011,430,qs2,0.0023412704467773438
3012,430,qs3,0.0022962093353271484
3013,430,qs4,0.0023267269134521484
3014,430,qs5,0.0021390914916992188
3015,430,merge1,0.0021800994873046875
3016,430,partition_sort,0.0010068416595458984
3017,431,qs1,0.0017299652099609375
3018,431,qs2,0.0022051334381103516
3019,431,qs3,0.0020842552185058594
3020,431,qs4,0.0023200511932373047
3021,431,qs5,0.0022172927856445312
3022,431,merge1,0.002173900604248047
3023,431,partition_sort,0.0010111331939697266
3024,432,qs1,0.001786947250366211
3025,432,qs2,0.0023348331451416016
3026,432,qs3,0.0023081302642822266
3027,432,qs4,0.0025599002838134766
3028,432,qs5,0.0022382736206054688
3029,432,merge1,0.0021927356719970703
3030,432,partition_sort,0.0010099411010742188
3031,433,qs1,0.0018129348754882812
3032,433,qs2,0.002167940139770508
3033,433,qs3,0.0021882057189941406
3034,433,qs4,0.0023469924926757812
3035,433,qs5,0.0021810531616210938
3036,433,merge1,0.0022041797637939453
3037,433,partition_sort,0.0010089874267578125
3038,434,qs1,0.001840829849243164
3039,434,qs2,0.0022020339965820312
3040,434,qs3,0.0022361278533935547
3041,434,qs4,0.0022246837615966797
3042,434,qs5,0.0021791458129882812
3043,434,merge1,0.002202272415161133
3044,434,partition_sort,0.0009989738464355469
3045,435,qs1,0.001773834228515625
3046,435,qs2,0.0021600723266601562
3047,435,qs3,0.002246856689453125
3048,435,qs4,0.0021257400512695312
3049,435,qs5,0.002218961715698242
3050,435,merge1,0.002177000045776367
3051,435,partition_sort,0.0010082721710205078
3052,436,qs1,0.0018229484558105469
3053,436,qs2,0.0022649765014648438
3054,436,qs3,0.002213716506958008
3055,436,qs4,0.0023469924926757812
3056,436,qs5,0.0022830963134765625
3057,436,merge1,0.0021212100982666016
3058,436,partition_sort,0.0010077953338623047
3059,437,qs1,0.0018260478973388672
3060,437,qs2,0.002134084701538086
3061,437,qs3,0.0022220611572265625
3062,437,qs4,0.002370119094848633
3063,437,qs5,0.002155780792236328
3064,437,merge1,0.0021851062774658203
3065,437,partition_sort,0.0010068416595458984
3066,438,qs1,0.0018019676208496094
3067,438,qs2,0.002195119857788086
3068,438,qs3,0.00220489501953125
3069,438,qs4,0.002323150634765625
3070,438,qs5,0.0025920867919921875
3071,438,merge1,0.002149820327758789
3072,438,partition_sort,0.0009951591491699219
3073,439,qs1,0.0018286705017089844
3074,439,qs2,0.0025358200073242188
3075,439,qs3,0.002187967300415039
3076,439,qs4,0.002246856689453125
3077,439,qs5,0.0022978782653808594
3078,439,merge1,0.0021169185638427734
3079,439,partition_sort,0.0009911060333251953
3080,440,qs1,0.001863241195678711
3081,440,qs2,0.0020661354064941406
3082,440,qs3,0.0021560192108154297
3083,440,qs4,0.0023140907287597656
3084,440,qs5,0.00226593017578125
3085,440,merge1,0.0025353431701660156
3086,440,partition_sort,0.0010120868682861328
3087,441,qs1,0.0017898082733154297
3088,441,qs2,0.002249002456665039
3089,441,qs3,0.0022258758544921875
3090,441,qs4,0.0023229122161865234
3091,441,qs5,0.0022139549255371094
3092,441,merge1,0.0021262168884277344
3093,441,partition_sort,0.0010101795196533203
3094,442,qs1,0.0019028186798095703
3095,442,qs2,0.00225067138671875
3096,442,qs3,0.002228975296020508
3097,442,qs4,0.0022361278533935547
3098,442,qs5,0.0021851062774658203
3099,442,merge1,0.0021800994873046875
3100,442,partition_sort,0.0010058879852294922
3101,443,qs1,0.0018360614776611328
3102,443,qs2,0.002379179000854492
3103,443,qs3,0.0022149085998535156
3104,443,qs4,0.0022630691528320312
3105,443,qs5,0.00215911865234375
3106,443,merge1,0.002167940139770508
3107,443,partition_sort,0.001007080078125
3108,444,qs1,0.0017981529235839844
3109,444,qs2,0.0021500587463378906
3110,444,qs3,0.0022079944610595703
3111,444,qs4,0.0022821426391601562
3112,444,qs5,0.002184152603149414
3113,444,merge1,0.0021047592163085938
3114,444,partition_sort,0.0010030269622802734
3115,445,qs1,0.0018148422241210938
3116,445,qs2,0.0022110939025878906
3117,445,qs3,0.002221822738647461
3118,445,qs4,0.002184152603149414
3119,445,qs5,0.002105712890625
3120,445,merge1,0.00213623046875
3121,445,partition_sort,0.0010039806365966797
3122,446,qs1,0.0018591880798339844
3123,446,qs2,0.0020918846130371094
3124,446,qs3,0.002233266830444336
3125,446,qs4,0.0023691654205322266
3126,446,qs5,0.0022439956665039062
3127,446,merge1,0.0021882057189941406
3128,446,partition_sort,0.0010061264038085938
3129,447,qs1,0.0018069744110107422
3130,447,qs2,0.0021431446075439453
3131,447,qs3,0.002275705337524414
3132,447,qs4,0.0021800994873046875
3133,447,qs5,0.0022368431091308594
3134,447,merge1,0.002115011215209961
3135,447,partition_sort,0.0009999275207519531
3136,448,qs1,0.0017306804656982422
3137,448,qs2,0.002151012420654297
3138,448,qs3,0.0022001266479492188
3139,448,qs4,0.002389192581176758
3140,448,qs5,0.0021729469299316406
3141,448,merge1,0.0021140575408935547
3142,448,partition_sort,0.0010068416595458984
3143,449,qs1,0.0018448829650878906
3144,449,qs2,0.0021219253540039062
3145,449,qs3,0.002276897430419922
3146,449,qs4,0.00237274169921875
3147,449,qs5,0.0021660327911376953
3148,449,merge1,0.002190113067626953
3149,449,partition_sort,0.0010099411010742188
3150,450,qs1,0.0017976760864257812
3151,450,qs2,0.002154111862182617
3152,450,qs3,0.002271890640258789
3153,450,qs4,0.0023877620697021484
3154,450,qs5,0.0022118091583251953
3155,450,merge1,0.002189159393310547
3156,450,partition_sort,0.001007080078125
3157,451,qs1,0.0018329620361328125
3158,451,qs2,0.0022149085998535156
3159,451,qs3,0.0022919178009033203
3160,451,qs4,0.0023169517517089844
3161,451,qs5,0.002157926559448242
3162,451,merge1,0.002184152603149414
3163,451,partition_sort,0.0010018348693847656
3164,452,qs1,0.0018401145935058594
3165,452,qs2,0.0022568702697753906
3166,452,qs3,0.0022149085998535156
3167,452,qs4,0.0021719932556152344
3168,452,qs5,0.0021789073944091797
3169,452,merge1,0.0021657943725585938
3170,452,partition_sort,0.0010099411010742188
3171,453,qs1,0.001856088638305664
3172,453,qs2,0.002176046371459961
3173,453,qs3,0.0023877620697021484
3174,453,qs4,0.0022132396697998047
3175,453,qs5,0.0022492408752441406
3176,453,merge1,0.0021257400512695312
3177,453,partition_sort,0.0010101795196533203
3178,454,qs1,0.0018298625946044922
3179,454,qs2,0.0021429061889648438
3180,454,qs3,0.0022039413452148438
3181,454,qs4,0.0024421215057373047
3182,454,qs5,0.0022368431091308594
3183,454,merge1,0.0021119117736816406
3184,454,partition_sort,0.0009980201721191406
3185,455,qs1,0.0017998218536376953
3186,455,qs2,0.0021581649780273438
3187,455,qs3,0.002187967300415039
3188,455,qs4,0.002485036849975586
3189,455,qs5,0.002237081527709961
3190,455,merge1,0.0021860599517822266
3191,455,partition_sort,0.0010082721710205078
3192,456,qs1,0.0018482208251953125
3193,456,qs2,0.0021467208862304688
3194,456,qs3,0.0021669864654541016
3195,456,qs4,0.0022678375244140625
3196,456,qs5,0.002167940139770508
3197,456,merge1,0.0021271705627441406
3198,456,partition_sort,0.0010459423065185547
3199,457,qs1,0.0018780231475830078
3200,457,qs2,0.002192974090576172
3201,457,qs3,0.0022199153900146484
3202,457,qs4,0.0021979808807373047
3203,457,qs5,0.002173900604248047
3204,457,merge1,0.00220489501953125
3205,457,partition_sort,0.0010287761688232422
3206,458,qs1,0.001844167709350586
3207,458,qs2,0.0021648406982421875
3208,458,qs3,0.0022470951080322266
3209,458,qs4,0.0021932125091552734
3210,458,qs5,0.0022821426391601562
3211,458,merge1,0.002115011215209961
3212,458,partition_sort,0.001010894775390625
3213,459,qs1,0.0017600059509277344
3214,459,qs2,0.002135038375854492
3215,459,qs3,0.0023000240325927734
3216,459,qs4,0.002409219741821289
3217,459,qs5,0.002110004425048828
3218,459,merge1,0.0021810531616210938
3219,459,partition_sort,0.0010051727294921875
3220,460,qs1,0.0018410682678222656
3221,460,qs2,0.002190113067626953
3222,460,qs3,0.002371072769165039
3223,460,qs4,0.002469301223754883
3224,460,qs5,0.0022249221801757812
3225,460,merge1,0.002107858657836914
3226,460,partition_sort,0.0010039806365966797
3227,461,qs1,0.0017600059509277344
3228,461,qs2,0.002247333526611328
3229,461,qs3,0.002207517623901367
3230,461,qs4,0.0020949840545654297
3231,461,qs5,0.0021600723266601562
3232,461,merge1,0.002119779586791992
3233,461,partition_sort,0.0010080337524414062
3234,462,qs1,0.001850128173828125
3235,462,qs2,0.0021681785583496094
3236,462,qs3,0.002403736114501953
3237,462,qs4,0.002396106719970703
3238,462,qs5,0.002203226089477539
3239,462,merge1,0.0021440982818603516
